pattern,support,num_edges,edge_keys
59804c2c5feae328bfcf02f0,0.0714285746216774,3,"[45, 47, 60]"
59804c495feae328bfcf05bb,0.0714285746216774,4,"[45, 47, 60, 66]"
59804c675feae328bfcf09cc,0.0714285746216774,5,"[45, 47, 60, 66, 72]"
59804c495feae328bfcf05fb,0.0714285746216774,4,"[45, 47, 60, 72]"
59804c105feae328bfcf00bb,0.3214285671710968,3,"[45, 47, 66]"
59804c2c5feae328bfcf0309,0.0714285746216774,4,"[45, 47, 66, 68]"
59804c675feae328bfcf09c0,0.0714285746216774,5,"[45, 47, 66, 68, 72]"
59804c2c5feae328bfcf02e9,0.3214285671710968,4,"[45, 47, 66, 72]"
59804c105feae328bfcf0087,0.0714285746216774,3,"[45, 47, 68]"
59804c495feae328bfcf05fc,0.0714285746216774,4,"[45, 47, 68, 72]"
59804c105feae328bfcf0089,0.0714285746216774,3,"[45, 47, 69]"
59804c495feae328bfcf0600,0.0714285746216774,4,"[45, 47, 69, 72]"
59804c105feae328bfcf0091,0.3214285671710968,3,"[45, 47, 72]"
59804bf45feae328bfcefe7e,0.3214285671710968,2,"[45, 48]"
59804c105feae328bfcf00c0,0.3214285671710968,3,"[45, 48, 49]"
59804c495feae328bfcf05c4,0.0714285746216774,4,"[45, 48, 49, 50]"
59804c675feae328bfcf09df,0.0714285746216774,5,"[45, 48, 49, 50, 72]"
59804c2c5feae328bfcf0313,0.1785714328289032,4,"[45, 48, 49, 53]"
59804c665feae328bfcf0917,0.0714285746216774,5,"[45, 48, 49, 53, 69]"
59804c675feae328bfcf0958,0.1785714328289032,5,"[45, 48, 49, 53, 72]"
59804c495feae328bfcf05bc,0.0714285746216774,4,"[45, 48, 49, 60]"
59804c675feae328bfcf09ce,0.0714285746216774,5,"[45, 48, 49, 60, 72]"
59804c2c5feae328bfcf030b,0.0714285746216774,4,"[45, 48, 49, 69]"
59804c675feae328bfcf09c2,0.0714285746216774,5,"[45, 48, 49, 69, 72]"
59804c2c5feae328bfcf02f4,0.3214285671710968,4,"[45, 48, 49, 72]"
59804c2c5feae328bfcf02ef,0.0714285746216774,3,"[45, 48, 50]"
59804c495feae328bfcf05c2,0.0714285746216774,4,"[45, 48, 50, 66]"
59804c675feae328bfcf09da,0.0714285746216774,5,"[45, 48, 50, 66, 72]"
59804c495feae328bfcf05f9,0.0714285746216774,4,"[45, 48, 50, 72]"
59804c2c5feae328bfcf02b4,0.1785714328289032,3,"[45, 48, 53]"
59804c2c5feae328bfcf0312,0.1785714328289032,4,"[45, 48, 53, 66]"
59804c665feae328bfcf0916,0.0714285746216774,5,"[45, 48, 53, 66, 68]"
59804c675feae328bfcf0956,0.1785714328289032,5,"[45, 48, 53, 66, 72]"
59804c495feae328bfcf05b5,0.0714285746216774,4,"[45, 48, 53, 68]"
59804c675feae328bfcf09ef,0.0714285746216774,5,"[45, 48, 53, 68, 72]"
59804c495feae328bfcf05b7,0.0714285746216774,4,"[45, 48, 53, 69]"
59804c675feae328bfcf0a02,0.0714285746216774,5,"[45, 48, 53, 69, 72]"
59804c495feae328bfcf057e,0.1785714328289032,4,"[45, 48, 53, 72]"
59804c2c5feae328bfcf02ed,0.0714285746216774,3,"[45, 48, 60]"
59804c495feae328bfcf05a4,0.0714285746216774,4,"[45, 48, 60, 66]"
59804c675feae328bfcf09ca,0.0714285746216774,5,"[45, 48, 60, 66, 72]"
59804c495feae328bfcf05f7,0.0714285746216774,4,"[45, 48, 60, 72]"
59804c105feae328bfcf00ba,0.3214285671710968,3,"[45, 48, 66]"
59804c2c5feae328bfcf0307,0.0714285746216774,4,"[45, 48, 66, 68]"
59804c675feae328bfcf09be,0.0714285746216774,5,"[45, 48, 66, 68, 72]"
59804c2c5feae328bfcf02e7,0.3214285671710968,4,"[45, 48, 66, 72]"
59804c105feae328bfcf0085,0.0714285746216774,3,"[45, 48, 68]"
59804c495feae328bfcf05fa,0.0714285746216774,4,"[45, 48, 68, 72]"
59804c105feae328bfcf0088,0.0714285746216774,3,"[45, 48, 69]"
59804c495feae328bfcf05fe,0.0714285746216774,4,"[45, 48, 69, 72]"
59804c105feae328bfcf008f,0.3214285671710968,3,"[45, 48, 72]"
59804bf45feae328bfcefea5,0.7142857313156128,2,"[45, 49]"
59804c2c5feae328bfcf02da,0.1785714328289032,3,"[45, 49, 50]"
59804c495feae328bfcf0595,0.0714285746216774,4,"[45, 49, 50, 51]"
59804c675feae328bfcf09fa,0.0714285746216774,5,"[45, 49, 50, 51, 53]"
59804c675feae328bfcf09fb,0.0714285746216774,5,"[45, 49, 50, 51, 54]"
59804c665feae328bfcf0921,0.0714285746216774,5,"[45, 49, 50, 51, 59]"
59804c675feae328bfcf09a0,0.0714285746216774,5,"[45, 49, 50, 51, 72]"
59804c495feae328bfcf052c,0.0714285746216774,4,"[45, 49, 50, 53]"
59804c675feae328bfcf0a1a,0.0714285746216774,5,"[45, 49, 50, 53, 72]"
59804c495feae328bfcf052d,0.0714285746216774,4,"[45, 49, 50, 54]"
59804c675feae328bfcf0a1c,0.0714285746216774,5,"[45, 49, 50, 54, 72]"
59804c495feae328bfcf05e5,0.1785714328289032,4,"[45, 49, 50, 72]"
59804c2c5feae328bfcf02a1,0.1071428582072258,3,"[45, 49, 51]"
59804c495feae328bfcf056d,0.1071428582072258,4,"[45, 49, 51, 53]"
59804c675feae328bfcf094c,0.0714285746216774,5,"[45, 49, 51, 53, 59]"
59804c675feae328bfcf09f2,0.0714285746216774,5,"[45, 49, 51, 53, 60]"
59804c675feae328bfcf098a,0.1071428582072258,5,"[45, 49, 51, 53, 72]"
59804c495feae328bfcf056e,0.1071428582072258,4,"[45, 49, 51, 54]"
59804c675feae328bfcf094d,0.0714285746216774,5,"[45, 49, 51, 54, 59]"
59804c675feae328bfcf09f3,0.0714285746216774,5,"[45, 49, 51, 54, 60]"
59804c675feae328bfcf098c,0.1071428582072258,5,"[45, 49, 51, 54, 72]"
59804c495feae328bfcf05a1,0.0714285746216774,4,"[45, 49, 51, 59]"
59804c715feae328bfcf0c98,0.0714285746216774,5,"[45, 49, 51, 59, 72]"
59804c495feae328bfcf0594,0.0714285746216774,4,"[45, 49, 51, 60]"
59804c675feae328bfcf099e,0.0714285746216774,5,"[45, 49, 51, 60, 72]"
59804c495feae328bfcf05ce,0.1071428582072258,4,"[45, 49, 51, 72]"
59804c105feae328bfcf0050,0.25,3,"[45, 49, 53]"
59804c495feae328bfcf0524,0.0714285746216774,4,"[45, 49, 53, 60]"
59804c675feae328bfcf0a0a,0.0714285746216774,5,"[45, 49, 53, 60, 72]"
59804c495feae328bfcf0546,0.0714285746216774,4,"[45, 49, 53, 69]"
59804c675feae328bfcf09b2,0.0714285746216774,5,"[45, 49, 53, 69, 72]"
59804c495feae328bfcf0550,0.25,4,"[45, 49, 53, 72]"
59804c105feae328bfcf0051,0.25,3,"[45, 49, 54]"
59804c495feae328bfcf0525,0.0714285746216774,4,"[45, 49, 54, 60]"
59804c675feae328bfcf0a0c,0.0714285746216774,5,"[45, 49, 54, 60, 72]"
59804c495feae328bfcf0547,0.0714285746216774,4,"[45, 49, 54, 69]"
59804c675feae328bfcf09b4,0.0714285746216774,5,"[45, 49, 54, 69, 72]"
59804c495feae328bfcf0551,0.25,4,"[45, 49, 54, 72]"
59804c2c5feae328bfcf02d9,0.1785714328289032,3,"[45, 49, 60]"
59804c495feae328bfcf05e4,0.1785714328289032,4,"[45, 49, 60, 72]"
59804c2c5feae328bfcf02b9,0.0714285746216774,3,"[45, 49, 69]"
59804c675feae328bfcf0941,0.0714285746216774,4,"[45, 49, 69, 72]"
59804c105feae328bfcf0098,0.7142857313156128,3,"[45, 49, 72]"
59804bf45feae328bfcefe5b,0.1785714328289032,2,"[45, 50]"
59804c2c5feae328bfcf0297,0.0714285746216774,3,"[45, 50, 51]"
59804c495feae328bfcf05e3,0.0714285746216774,4,"[45, 50, 51, 53]"
59804c715feae328bfcf0ca8,0.0714285746216774,5,"[45, 50, 51, 53, 59]"
59804c675feae328bfcf09f8,0.0714285746216774,5,"[45, 50, 51, 53, 66]"
59804c675feae328bfcf096a,0.0714285746216774,5,"[45, 50, 51, 53, 72]"
59804c495feae328bfcf05e6,0.0714285746216774,4,"[45, 50, 51, 54]"
59804c715feae328bfcf0cab,0.0714285746216774,5,"[45, 50, 51, 54, 59]"
59804c675feae328bfcf09f9,0.0714285746216774,5,"[45, 50, 51, 54, 66]"
59804c675feae328bfcf096c,0.0714285746216774,5,"[45, 50, 51, 54, 72]"
59804c675feae328bfcf0997,0.0714285746216774,4,"[45, 50, 51, 59]"
59804c665feae328bfcf0920,0.0714285746216774,5,"[45, 50, 51, 59, 66]"
59804c715feae328bfcf0cac,0.0714285746216774,5,"[45, 50, 51, 59, 72]"
59804c495feae328bfcf0593,0.0714285746216774,4,"[45, 50, 51, 66]"
59804c675feae328bfcf099c,0.0714285746216774,5,"[45, 50, 51, 66, 72]"
59804c665feae328bfcf092a,0.0714285746216774,4,"[45, 50, 51, 72]"
59804c2c5feae328bfcf02c3,0.0714285746216774,3,"[45, 50, 53]"
59804c495feae328bfcf052a,0.0714285746216774,4,"[45, 50, 53, 66]"
59804c675feae328bfcf0a16,0.0714285746216774,5,"[45, 50, 53, 66, 72]"
59804c495feae328bfcf0586,0.0714285746216774,4,"[45, 50, 53, 72]"
59804c2c5feae328bfcf02c5,0.0714285746216774,3,"[45, 50, 54]"
59804c495feae328bfcf052b,0.0714285746216774,4,"[45, 50, 54, 66]"
59804c675feae328bfcf0a18,0.0714285746216774,5,"[45, 50, 54, 66, 72]"
59804c495feae328bfcf0588,0.0714285746216774,4,"[45, 50, 54, 72]"
59804c2c5feae328bfcf02d4,0.1785714328289032,3,"[45, 50, 66]"
59804c495feae328bfcf05dd,0.1785714328289032,4,"[45, 50, 66, 72]"
59804c105feae328bfcf0070,0.1785714328289032,3,"[45, 50, 72]"
59804bf45feae328bfcefe56,0.1071428582072258,2,"[45, 51]"
59804c2c5feae328bfcf02d3,0.1071428582072258,3,"[45, 51, 53]"
59804c675feae328bfcf0932,0.0714285746216774,4,"[45, 51, 53, 59]"
59804c675feae328bfcf094a,0.0714285746216774,5,"[45, 51, 53, 59, 66]"
59804c715feae328bfcf0cad,0.0714285746216774,5,"[45, 51, 53, 59, 72]"
59804c495feae328bfcf05d5,0.0714285746216774,4,"[45, 51, 53, 60]"
59804c675feae328bfcf09dd,0.0714285746216774,5,"[45, 51, 53, 60, 66]"
59804c675feae328bfcf0966,0.0714285746216774,5,"[45, 51, 53, 60, 72]"
59804c495feae328bfcf056a,0.1071428582072258,4,"[45, 51, 53, 66]"
59804c675feae328bfcf0986,0.1071428582072258,5,"[45, 51, 53, 66, 72]"
59804c665feae328bfcf090e,0.1071428582072258,4,"[45, 51, 53, 72]"
59804c2c5feae328bfcf02db,0.1071428582072258,3,"[45, 51, 54]"
59804c675feae328bfcf0933,0.0714285746216774,4,"[45, 51, 54, 59]"
59804c675feae328bfcf094b,0.0714285746216774,5,"[45, 51, 54, 59, 66]"
59804c715feae328bfcf0cb4,0.0714285746216774,5,"[45, 51, 54, 59, 72]"
59804c495feae328bfcf05e1,0.0714285746216774,4,"[45, 51, 54, 60]"
59804c675feae328bfcf09f1,0.0714285746216774,5,"[45, 51, 54, 60, 66]"
59804c675feae328bfcf0968,0.0714285746216774,5,"[45, 51, 54, 60, 72]"
59804c495feae328bfcf056c,0.1071428582072258,4,"[45, 51, 54, 66]"
59804c675feae328bfcf0988,0.1071428582072258,5,"[45, 51, 54, 66, 72]"
59804c665feae328bfcf090f,0.1071428582072258,4,"[45, 51, 54, 72]"
59804c2c5feae328bfcf02ff,0.0714285746216774,3,"[45, 51, 59]"
59804c495feae328bfcf059a,0.0714285746216774,4,"[45, 51, 59, 66]"
59804c715feae328bfcf0c92,0.0714285746216774,5,"[45, 51, 59, 66, 72]"
59804c675feae328bfcf0938,0.0714285746216774,4,"[45, 51, 59, 72]"
59804c2c5feae328bfcf0296,0.0714285746216774,3,"[45, 51, 60]"
59804c495feae328bfcf057a,0.0714285746216774,4,"[45, 51, 60, 66]"
59804c675feae328bfcf099a,0.0714285746216774,5,"[45, 51, 60, 66, 72]"
59804c665feae328bfcf0926,0.0714285746216774,4,"[45, 51, 60, 72]"
59804c2c5feae328bfcf029e,0.1071428582072258,3,"[45, 51, 66]"
59804c495feae328bfcf05ca,0.1071428582072258,4,"[45, 51, 66, 72]"
59804c105feae328bfcf0028,0.1071428582072258,3,"[45, 51, 72]"
59804bf45feae328bfcefe89,0.25,2,"[45, 53]"
59804c2c5feae328bfcf02bb,0.0714285746216774,3,"[45, 53, 60]"
59804c495feae328bfcf0522,0.0714285746216774,4,"[45, 53, 60, 66]"
59804c675feae328bfcf0a06,0.0714285746216774,5,"[45, 53, 60, 66, 72]"
59804c495feae328bfcf057c,0.0714285746216774,4,"[45, 53, 60, 72]"
59804c105feae328bfcf004a,0.25,3,"[45, 53, 66]"
59804c495feae328bfcf0544,0.0714285746216774,4,"[45, 53, 66, 68]"
59804c675feae328bfcf09ae,0.0714285746216774,5,"[45, 53, 66, 68, 72]"
59804c495feae328bfcf054a,0.25,4,"[45, 53, 66, 72]"
59804c2c5feae328bfcf0290,0.0714285746216774,3,"[45, 53, 68]"
59804c495feae328bfcf0534,0.0714285746216774,4,"[45, 53, 68, 72]"
59804c2c5feae328bfcf0292,0.0714285746216774,3,"[45, 53, 69]"
59804c495feae328bfcf0536,0.0714285746216774,4,"[45, 53, 69, 72]"
59804c105feae328bfcf00ab,0.25,3,"[45, 53, 72]"
59804bf45feae328bfcefe90,0.25,2,"[45, 54]"
59804c2c5feae328bfcf02bc,0.0714285746216774,3,"[45, 54, 60]"
59804c495feae328bfcf0523,0.0714285746216774,4,"[45, 54, 60, 66]"
59804c675feae328bfcf0a08,0.0714285746216774,5,"[45, 54, 60, 66, 72]"
59804c495feae328bfcf0581,0.0714285746216774,4,"[45, 54, 60, 72]"
59804c105feae328bfcf004b,0.25,3,"[45, 54, 66]"
59804c495feae328bfcf0545,0.0714285746216774,4,"[45, 54, 66, 68]"
59804c675feae328bfcf09b0,0.0714285746216774,5,"[45, 54, 66, 68, 72]"
59804c495feae328bfcf054b,0.25,4,"[45, 54, 66, 72]"
59804c2c5feae328bfcf0291,0.0714285746216774,3,"[45, 54, 68]"
59804c495feae328bfcf0535,0.0714285746216774,4,"[45, 54, 68, 72]"
59804c2c5feae328bfcf0293,0.0714285746216774,3,"[45, 54, 69]"
59804c495feae328bfcf0537,0.0714285746216774,4,"[45, 54, 69, 72]"
59804c105feae328bfcf00b4,0.25,3,"[45, 54, 72]"
59804bf45feae328bfcefe58,0.1785714328289032,2,"[45, 60]"
59804c2c5feae328bfcf02d2,0.1785714328289032,3,"[45, 60, 66]"
59804c495feae328bfcf05d4,0.1785714328289032,4,"[45, 60, 66, 72]"
59804c105feae328bfcf0054,0.1785714328289032,3,"[45, 60, 72]"
59804bf45feae328bfcefe97,0.7142857313156128,2,"[45, 66]"
59804c2c5feae328bfcf02b6,0.0714285746216774,3,"[45, 66, 68]"
59804c665feae328bfcf0929,0.0714285746216774,4,"[45, 66, 68, 72]"
59804c105feae328bfcf0086,0.7142857313156128,3,"[45, 66, 72]"
59804bf45feae328bfcefe9c,0.0714285746216774,2,"[45, 68]"
59804c105feae328bfcf00a4,0.0714285746216774,3,"[45, 68, 72]"
59804bf45feae328bfcefe9d,0.0714285746216774,2,"[45, 69]"
59804c105feae328bfcf00a6,0.0714285746216774,3,"[45, 69, 72]"
59804bf45feae328bfcefea1,0.7142857313156128,2,"[45, 72]"
59804bf45feae328bfcefe71,0.1785714328289032,2,"[46, 52]"
59804c105feae328bfcf0039,0.0714285746216774,3,"[46, 52, 63]"
59804c105feae328bfcf009e,0.1785714328289032,3,"[46, 52, 65]"
59804c2c5feae328bfcf030a,0.0714285746216774,4,"[46, 52, 65, 67]"
59804c105feae328bfcf0048,0.0714285746216774,3,"[46, 52, 67]"
59804bf45feae328bfcefe5e,0.0714285746216774,2,"[46, 59]"
59804c105feae328bfcf0037,0.0714285746216774,3,"[46, 59, 65]"
59804bf45feae328bfcefea7,0.0714285746216774,2,"[46, 63]"
59804bf45feae328bfcefe83,0.4285714328289032,2,"[46, 65]"
59804c105feae328bfcf0063,0.0714285746216774,3,"[46, 65, 67]"
59804bf45feae328bfcefead,0.0714285746216774,2,"[46, 67]"
59804bf45feae328bfcefe87,0.4285714328289032,2,"[47, 49]"
59804c105feae328bfcf003e,0.0714285746216774,3,"[47, 49, 50]"
59804c105feae328bfcf0058,0.0714285746216774,3,"[47, 49, 51]"
59804c105feae328bfcf009d,0.1785714328289032,3,"[47, 49, 54]"
59804c2c5feae328bfcf0308,0.0714285746216774,4,"[47, 49, 54, 69]"
59804c105feae328bfcf0035,0.0714285746216774,3,"[47, 49, 60]"
59804c105feae328bfcf0061,0.0714285746216774,3,"[47, 49, 69]"
59804bf45feae328bfcefe63,0.0714285746216774,2,"[47, 50]"
59804c105feae328bfcf003c,0.0714285746216774,3,"[47, 50, 66]"
59804bf45feae328bfcefe9a,0.0714285746216774,2,"[47, 51]"
59804c105feae328bfcf0056,0.0714285746216774,3,"[47, 51, 66]"
59804bf45feae328bfcefe73,0.1785714328289032,2,"[47, 54]"
59804c105feae328bfcf009c,0.1785714328289032,3,"[47, 54, 66]"
59804c2c5feae328bfcf0306,0.0714285746216774,4,"[47, 54, 66, 68]"
59804c105feae328bfcf0045,0.0714285746216774,3,"[47, 54, 68]"
59804c105feae328bfcf0047,0.0714285746216774,3,"[47, 54, 69]"
59804bf45feae328bfcefe62,0.0714285746216774,2,"[47, 60]"
59804c105feae328bfcf0033,0.0714285746216774,3,"[47, 60, 66]"
59804bf45feae328bfcefe81,0.4285714328289032,2,"[47, 66]"
59804c105feae328bfcf005f,0.0714285746216774,3,"[47, 66, 68]"
59804bf45feae328bfcefea9,0.0714285746216774,2,"[47, 68]"
59804bf45feae328bfcefeab,0.0714285746216774,2,"[47, 69]"
59804bf45feae328bfcefe86,0.4285714328289032,2,"[48, 49]"
59804c105feae328bfcf003d,0.0714285746216774,3,"[48, 49, 50]"
59804c105feae328bfcf0057,0.0714285746216774,3,"[48, 49, 51]"
59804c105feae328bfcf009b,0.1785714328289032,3,"[48, 49, 53]"
59804c2c5feae328bfcf0305,0.0714285746216774,4,"[48, 49, 53, 69]"
59804c105feae328bfcf0034,0.0714285746216774,3,"[48, 49, 60]"
59804c105feae328bfcf0060,0.0714285746216774,3,"[48, 49, 69]"
59804bf45feae328bfcefe61,0.0714285746216774,2,"[48, 50]"
59804c105feae328bfcf003b,0.0714285746216774,3,"[48, 50, 66]"
59804bf45feae328bfcefe99,0.0714285746216774,2,"[48, 51]"
59804c105feae328bfcf0052,0.0714285746216774,3,"[48, 51, 66]"
59804bf45feae328bfcefe72,0.1785714328289032,2,"[48, 53]"
59804c105feae328bfcf009a,0.1785714328289032,3,"[48, 53, 66]"
59804c2c5feae328bfcf0303,0.0714285746216774,4,"[48, 53, 66, 68]"
59804c105feae328bfcf0044,0.0714285746216774,3,"[48, 53, 68]"
59804c105feae328bfcf0046,0.0714285746216774,3,"[48, 53, 69]"
59804bf45feae328bfcefe60,0.0714285746216774,2,"[48, 60]"
59804c105feae328bfcf0032,0.0714285746216774,3,"[48, 60, 66]"
59804bf45feae328bfcefe80,0.4285714328289032,2,"[48, 66]"
59804c105feae328bfcf005e,0.0714285746216774,3,"[48, 66, 68]"
59804bf45feae328bfcefea8,0.0714285746216774,2,"[48, 68]"
59804bf45feae328bfcefeaa,0.0714285746216774,2,"[48, 69]"
59804bf45feae328bfcefe55,0.1785714328289032,2,"[49, 50]"
59804c2c5feae328bfcf02c0,0.0714285746216774,3,"[49, 50, 51]"
59804c495feae328bfcf05ae,0.0714285746216774,4,"[49, 50, 51, 53]"
59804c675feae328bfcf0980,0.0714285746216774,5,"[49, 50, 51, 53, 59]"
59804c495feae328bfcf05af,0.0714285746216774,4,"[49, 50, 51, 54]"
59804c675feae328bfcf0981,0.0714285746216774,5,"[49, 50, 51, 54, 59]"
59804c495feae328bfcf05d8,0.0714285746216774,4,"[49, 50, 51, 59]"
59804c105feae328bfcf007e,0.0714285746216774,3,"[49, 50, 53]"
59804c105feae328bfcf007f,0.0714285746216774,3,"[49, 50, 54]"
59804bf45feae328bfcefe6f,0.1428571492433548,2,"[49, 51]"
59804c105feae328bfcf0067,0.1071428582072258,3,"[49, 51, 53]"
59804c495feae328bfcf0560,0.0714285746216774,4,"[49, 51, 53, 59]"
59804c495feae328bfcf05a6,0.0714285746216774,4,"[49, 51, 53, 60]"
59804c105feae328bfcf0068,0.1071428582072258,3,"[49, 51, 54]"
59804c495feae328bfcf0561,0.0714285746216774,4,"[49, 51, 54, 59]"
59804c495feae328bfcf05a7,0.0714285746216774,4,"[49, 51, 54, 60]"
59804c2c5feae328bfcf02a8,0.0714285746216774,3,"[49, 51, 59]"
59804c2c5feae328bfcf02be,0.0714285746216774,3,"[49, 51, 60]"
59804bf45feae328bfcefe6a,0.25,2,"[49, 53]"
59804c105feae328bfcf0075,0.0714285746216774,3,"[49, 53, 60]"
59804c105feae328bfcf00af,0.0714285746216774,3,"[49, 53, 69]"
59804bf45feae328bfcefe6b,0.25,2,"[49, 54]"
59804c105feae328bfcf0076,0.0714285746216774,3,"[49, 54, 60]"
59804c105feae328bfcf00b0,0.0714285746216774,3,"[49, 54, 69]"
59804bf45feae328bfcefe54,0.1785714328289032,2,"[49, 60]"
59804c105feae328bfcf0025,0.0714285746216774,2,"[49, 69]"
59804bf45feae328bfcefe4e,0.0714285746216774,2,"[50, 51]"
59804c2c5feae328bfcf02ac,0.0714285746216774,3,"[50, 51, 53]"
59804c495feae328bfcf0572,0.0714285746216774,4,"[50, 51, 53, 59]"
59804c675feae328bfcf097e,0.0714285746216774,5,"[50, 51, 53, 59, 66]"
59804c495feae328bfcf05ac,0.0714285746216774,4,"[50, 51, 53, 66]"
59804c2c5feae328bfcf02ad,0.0714285746216774,3,"[50, 51, 54]"
59804c495feae328bfcf0574,0.0714285746216774,4,"[50, 51, 54, 59]"
59804c675feae328bfcf097f,0.0714285746216774,5,"[50, 51, 54, 59, 66]"
59804c495feae328bfcf05ad,0.0714285746216774,4,"[50, 51, 54, 66]"
59804c2c5feae328bfcf029b,0.0714285746216774,3,"[50, 51, 59]"
59804c495feae328bfcf05d7,0.0714285746216774,4,"[50, 51, 59, 66]"
59804c2c5feae328bfcf02bd,0.0714285746216774,3,"[50, 51, 66]"
59804bf45feae328bfcefe78,0.0714285746216774,2,"[50, 53]"
59804c105feae328bfcf007c,0.0714285746216774,3,"[50, 53, 66]"
59804bf45feae328bfcefe79,0.0714285746216774,2,"[50, 54]"
59804c105feae328bfcf007d,0.0714285746216774,3,"[50, 54, 66]"
59804bf45feae328bfcefe4c,0.1785714328289032,2,"[50, 66]"
59804bf45feae328bfcefeae,0.1071428582072258,2,"[51, 53]"
59804c2c5feae328bfcf02cc,0.0714285746216774,3,"[51, 53, 59]"
59804c495feae328bfcf055e,0.0714285746216774,4,"[51, 53, 59, 66]"
59804c2c5feae328bfcf02aa,0.0714285746216774,3,"[51, 53, 60]"
59804c495feae328bfcf05a3,0.0714285746216774,4,"[51, 53, 60, 66]"
59804c105feae328bfcf0055,0.1071428582072258,3,"[51, 53, 66]"
59804bf45feae328bfcefeaf,0.1071428582072258,2,"[51, 54]"
59804c2c5feae328bfcf02cd,0.0714285746216774,3,"[51, 54, 59]"
59804c495feae328bfcf055f,0.0714285746216774,4,"[51, 54, 59, 66]"
59804c2c5feae328bfcf02ab,0.0714285746216774,3,"[51, 54, 60]"
59804c495feae328bfcf05a5,0.0714285746216774,4,"[51, 54, 60, 66]"
59804c105feae328bfcf0066,0.1071428582072258,3,"[51, 54, 66]"
59804c105feae328bfcf002a,0.0714285746216774,2,"[51, 59]"
59804c2c5feae328bfcf02a2,0.0714285746216774,3,"[51, 59, 66]"
59804bf45feae328bfcefe4b,0.0714285746216774,2,"[51, 60]"
59804c2c5feae328bfcf02ba,0.0714285746216774,3,"[51, 60, 66]"
59804bf45feae328bfcefe6c,0.1428571492433548,2,"[51, 66]"
59804bf45feae328bfcefe76,0.0714285746216774,2,"[52, 59]"
59804c105feae328bfcf0077,0.0714285746216774,3,"[52, 59, 65]"
59804bf45feae328bfcefe88,0.0714285746216774,2,"[52, 63]"
59804bf45feae328bfcefe66,0.25,2,"[52, 65]"
59804c105feae328bfcf00b1,0.0714285746216774,3,"[52, 65, 67]"
59804bf45feae328bfcefe94,0.0714285746216774,2,"[52, 67]"
59804bf45feae328bfcefe74,0.0714285746216774,2,"[53, 60]"
59804c105feae328bfcf0064,0.0714285746216774,3,"[53, 60, 66]"
59804bf45feae328bfcefe64,0.25,2,"[53, 66]"
59804c105feae328bfcf00ad,0.0714285746216774,3,"[53, 66, 68]"
59804bf45feae328bfcefe8d,0.0714285746216774,2,"[53, 68]"
59804bf45feae328bfcefe8f,0.0714285746216774,2,"[53, 69]"
59804bf45feae328bfcefe75,0.0714285746216774,2,"[54, 60]"
59804c105feae328bfcf0074,0.0714285746216774,3,"[54, 60, 66]"
59804bf45feae328bfcefe65,0.25,2,"[54, 66]"
59804c105feae328bfcf00ae,0.0714285746216774,3,"[54, 66, 68]"
59804bf45feae328bfcefe8e,0.0714285746216774,2,"[54, 68]"
59804bf45feae328bfcefe91,0.0714285746216774,2,"[54, 69]"
59804bf45feae328bfcefe4d,0.1785714328289032,2,"[59, 65]"
59804bf45feae328bfcefe4a,0.1785714328289032,2,"[60, 66]"
59804c105feae328bfcf0023,0.0714285746216774,2,"[65, 67]"
59804c105feae328bfcf0022,0.0714285746216774,2,"[66, 68]"
